A136_cpo_85_30_CB_WNADist,A164_ced_LHA_4_WNADist,A268_entd_CA_5_SW_5,A317_ep_average_GN,A402_density_LHA_5_IFR_VD,A408_density_LHA_6_SW_3,A408_sponge_CA_6_IFR_SW_5,A411_side_chain_angle_3_SW_7,A415_density_CA_7_IFR_GN,A415_entd_CA_3_WNADist,A728_closeness_VD,A730_acc_ifr_surfv,A730_cpo_85_30_CB_SW_3,A732_density_CA_7_VD,A732_avg_weighted_contact_number_k_5_GN,A733_neighbors_side_chain_angle_3_VD,A733_weighted_contact_number_SW_9,A734_density_LHA_7_SW_7,A837_acc_isol_surfv,A837_ced_CA_4_VD,A837_entd_CA_5_VD,A838_entd_CA_6_WNADist,A839_ep_average_WNADist,A908_cpo_85_15_CB_WNADist,A919_density_CA_4_SW_3,A1010_solvation_4_VD,A1016_sponge_CA_7_SW_5,A1017_density_LHA_6_SW_3,A1025_avg_weighted_contact_number_k_3_SW_9,A1122_betweenness_SW_7
-1.0097423921114912,0.08761878100641796,-0.3042472795861202,0.1279616561926317,-2.2318205877274235,1.1349432229422045,-0.9936557707077143,-1.8681298494906555,-0.7150726413052888,1.1515440085140134,-2.3863658567907295,-0.8635631147329499,-1.3283484757831405,-0.18101734545696685,-0.10269784277053748,0.4647043905839486,0.11006755918025142,0.4812152257751618,0.6752180440931216,-0.0681362257322087,-0.1174579200611813,-0.34841719889308354,-0.21841540874381885,-0.811247374304192,-1.4453574812180396,0.23767658368640182,0.393625071674428,0.6996796377242677,-1.662331679423311,1.614935241146664
-0.6389570387142639,-1.4787602934175568,-0.3042472795861202,-0.35731127941061724,-1.9796621907102856,1.117529679787073,-0.03166896085411637,-2.0682350782538608,-0.3669099320555168,-0.633089454974492,-1.4584305513372793,-1.5222845299198307,-1.3283484757831405,-1.5753074474195243,-0.7115767423858927,-0.5334681311054297,-1.080862401481951,-0.49938598166578496,0.6831186210612757,0.11361170385203284,-0.19901389952758652,-0.5882762714496804,0.15745850496675354,-0.26682651405669155,-2.28078047345843,0.7555387928837423,0.2736815037782586,-0.41246410332855843,-1.647196876149079,-0.890794596815949
-1.0659094305930679,-0.6496461021869574,-0.3042472795861202,-0.3517067072862793,-2.1567587393767393,0.8824468471927708,-0.1697531919335803,-1.9628539217332788,-0.9248629917506621,0.8283681735628435,-1.1541831496378314,-0.4326458119137572,-1.3283484757831405,-0.745334046019437,-0.6221899490445761,0.5745356901978008,-0.5109015078316993,-0.11091704179494637,0.8996926292504404,-0.14149945239911058,-0.8743074934280614,-1.1439732197337467,4.653608301857537,-0.48242981660174017,-2.1934974742691327,0.7158406296279745,0.8771475797558596,0.05216483737795458,-0.7464063560788369,-0.30408712256128934
-1.0127587728775285,-1.0699451478942013,-0.3042472795861202,-1.620249384355219,-2.320362557367589,-0.41486211786467553,0.2859247706286499,-1.99746753036345,-0.1928285774306368,0.14172857021850377,1.139219055201385,-0.5463859604129055,-0.4042799708905197,-0.6355288433445896,-0.3205584267213078,0.22440738305748537,-0.33865651662481205,0.19080640664841964,1.4915217254128768,-0.45951732380419874,-0.4021569890751373,-0.9876903200494807,0.3310660888173698,-1.6105221844005122,-1.694737478901736,0.5154747849796134,-0.11238685538753583,0.9171655248634861,-0.756968503029544,0.10844157027401917
-0.20305964906915527,0.4141727413851319,-0.3042472795861202,-1.8905371300894307,-2.066860022694117,-1.033042899871914,-0.42751042328191247,-2.2666622232412186,-0.10801971235697416,0.4044262560020301,-0.5778975965792827,-0.692993368905402,0.5197885340021006,-0.40395045073316577,0.13745043120675374,0.6529400511328571,-0.2492074010195198,0.6471631224190157,0.9599066311150704,-0.09839859936544904,-0.6059801470764157,-1.0686953259246943,-1.5304332600068435,0.340322157409917,-2.35559447276354,-0.919870078680868,0.011304949005388462,0.7738225537944562,-0.8648101602522814,-0.2185256158991513
-0.41202709231492957,-0.34100189421581073,-0.3042472795861202,0.37408736775499246,-2.729377955162552,-0.501929833640342,0.5022567326531436,-2.7055061766518813,-0.5276004132477208,0.8860634756551758,-0.7613680852377169,-0.9855605551516086,1.4438570388947227,0.7824735685179868,1.2133208330333507,1.6510803837205545,1.0289539285800766,1.3788424848941832,0.5060474977128796,-0.09728578287615204,-0.5101443107214733,-0.20416745904124517,-2.368215082675774,-0.9409344000042582,-1.7695514782068498,0.17946459940484114,0.22495442932044007,0.2647078634458293,-0.7472888740825976,0.09927426598879065
0.6167535773439204,-1.935616788303751,-0.3042472795861202,-0.6392204084832733,-2.836961198392683,0.30779992307336546,1.3859958115617117,-3.02384117353283,-1.3355164436862874,-0.029761514983372674,0.4655449928571715,-1.351471922565238,1.4438570388947227,0.6600222925320832,1.1016712391069199,1.5255027344266756,0.6526762439264063,0.8093394759573255,0.7798002578580051,0.37122172006360554,0.314179136233328,-0.40657694843230163,-0.19949612600118835,-0.26443347632495867,-1.9441174765854363,0.2205275717894536,0.727218119885648,-0.24934968797414545,-1.7053536166205012,-0.18185639875823542
1.1200256590984208,0.14720843792055244,-0.3042472795861202,-1.8283634767436872,-1.8488539311111247,1.4658005428897418,-0.8601743473309013,-2.114532658248702,0.5927693306201284,0.7798174033581564,-2.024822033990017,-0.936745388215676,1.4438570388947227,0.6274319061130285,1.066362714502543,1.75306250936607,0.5151759505166192,0.9224857691235899,1.3455619136283405,-0.3132670833975041,-0.28083832214500604,-1.176934840628551,-0.27605267983277226,0.07628280585743803,-2.0314004757747295,-1.6972188200708325,0.8808958162526165,-0.4025783811858677,0.3068399154555102,-0.1421314135222418
0.5504093952170894,0.11976669848858987,-0.3042472795861202,-1.4526203932313677,-1.472299417799124,0.36874732411633465,-0.5563890389560785,-1.1128168281736808,0.356197233309391,0.3638099172995167,-1.099111860339253,-1.5954668034025563,0.5197885340021006,1.616059576103651,1.4135915448795513,1.5048855160642935,0.7081199106239016,1.2091230451447907,1.3382862410531482,0.2678711444784037,-0.8979813168671658,-1.7925131991200896,-0.638298153434777,0.010375323179220812,-1.7695514782068456,-0.07789072827921269,0.8733993432591026,0.25482214130313696,-0.8099716412446675,-0.007677617338881891
0.783769422438823,-0.20836012546488747,-0.3042472795861202,-1.1207567454266223,-1.7252158676141303,-0.38874180313197526,0.06038719319885958,-0.9215904158065655,1.7042118255328602,-0.19542389584565953,-0.9281228095972462,-1.2782896490825122,1.4438570388947227,0.7248352019237402,1.0445842532636587,1.097878915261105,0.4264660838006259,0.5415599154638339,0.23595489186938376,-0.041492041153849794,-0.36352718373152554,-0.38999022107913456,-0.11614892056652876,0.6797884984722115,-1.632392479480814,-0.684732521608167,0.727218119885648,-0.2888925765449107,-1.039078379262964,-0.4446524549348024
0.9886313908591654,-1.4638387229259306,-0.3042472795861202,-2.373300658249931,-2.1699155937157046,0.12495771994446668,-0.3676739231474783,-1.2953773153700008,1.6327938338918815,0.13306243895440717,-0.7770417555128191,-1.327104816018445,0.5197885340021006,0.1270707286680008,0.5759928051653884,1.4262490061163213,0.37693640821752894,0.515159113725042,0.8593416598763669,-0.3675615932258541,-0.2587647502057039,-0.982504866498509,-0.9001821066136648,-0.3227014107689176,-2.5800364706788685,0.506448572486236,1.2257335739541022,-0.3531497704724068,-0.8866667435025374,-1.0466387696648434
0.5088541147335649,0.29471049986085546,-0.3042472795861202,-0.8074986289613791,-2.03665816933297,-1.4422611640175522,-0.27561776909450236,-1.8445114464962622,1.2533857532991828,0.40287921872439025,-0.13034427855878786,-1.5954668034025563,1.4438570388947227,1.0487503473856354,1.053725335566048,1.7324383433312431,0.8818433996093881,0.8508264501182882,0.9474531792839128,-0.5301428319769742,-0.6054717230540198,-1.0967986236207694,-0.23416208312672365,0.0016176163214413877,-1.8069584778594006,-1.0012988324938634,-0.16861040283886514,1.3422515769992338,0.35234486918511665,-0.13601987733208865
0.7637044582763912,0.6261006860150885,-0.3042472795861202,-1.453911173996985,-1.277012658098987,-0.3365011736665748,-0.1513419611229846,-1.6649690054938173,1.369439989715776,-0.24625712291140212,-1.0842028232006569,0.41275516372795257,0.5197885340021006,1.253240291303172,1.1809048998745937,1.6672715225402865,0.9291553285245855,0.9111711398069632,0.9211179227234,-0.40851395927501316,-0.08645616025703032,-0.6904177400853119,-0.6146602555744194,1.0319980858890823,-2.0812764753114723,-1.3696203870290133,1.4019006893015997,0.7095653598669585,-0.9393117921933338,3.5217345324743086
0.4308085744887549,0.3693922369818124,-0.3042472795861202,-1.5374466912947673,-1.6600710769168223,-1.3551934482418828,-0.02246334544881852,-1.862895229951071,-1.2685620765228753,-0.7513599580873723,-1.5154784022680168,-0.9611124947624676,0.5197885340021006,0.3758053806280785,0.6520044384948956,1.644877700665352,-0.07991940536983394,0.0625739410599901,0.6464724420169013,-0.039655399885433096,-0.6138031677774266,-0.44918850344746863,0.15637551466725047,-0.7428109091166665,-2.592505470563052,-1.7889336310208546,0.9933429111552731,0.012621948807186855,-0.43420306696491356,2.1955311792111707
1.383705217794086,-0.9269920878265285,-0.3042472795861202,-0.8900822387263186,0.6268119078506431,0.8127926745722358,-0.4597300772004543,-0.0076108165792197575,0.2088976255498711,0.07410501796645304,-1.4481387970183368,-0.32675818612237983,-1.3283484757831405,-0.3818063533166944,0.1734890996901112,-0.3997136645974176,0.6061035639005108,0.5792753465192553,0.45208253977786284,-0.4480059421637417,-0.1276298456721394,-0.7912279272243691,0.4102818140373252,0.1668945781440526,0.6868414989775867,0.37824061406794196,0.8059310863175086,0.6650796102248453,-0.6556876875622152,-1.0221926249042335
0.014378777735960609,1.9666599069715096,-0.3042472795861202,-0.936303089589292,0.9940166590865155,0.6299504714433342,-0.6254311544958104,-0.11504574727322771,0.476715094203539,-0.7100664238851158,-0.11743549877277615,-0.8635631147329497,-0.4042799708905197,0.49813240320196045,0.7148870716890112,-0.21645169085665172,0.47599575938372135,1.3109547089944256,-0.3282445029185479,0.06427756648716063,-0.04410872774877306,0.9533832198841823,1.1403508391572912,0.9158870463388054,0.5746205000199222,-0.8667814056180467,1.4881101287269702,-0.09117813369107781,-0.6475216383765292,1.9021774420838407
-0.16624823808801706,0.9329629266407781,-0.3042472795861202,-1.5713859499435088,0.0065956715485969725,0.8214994461498045,-1.0488894631395,0.194272680065852,1.467639728222115,-0.13969301803423953,-0.29535348534379197,-0.839115054343809,0.5197885340021006,0.37858522493520536,0.67407946523013,0.5970271596921655,0.2978367770624357,1.3562132262609297,1.3481061672282546,-0.8930738081712396,-0.6108549253855593,-1.1773385155006326,1.1679580816372601,-0.38220238387417205,0.44993050117806993,0.3713412690116896,0.9671052556779869,0.5464509445125454,0.2456832573274992,-0.19407947113853932
0.7010824681439594,-2.7633441131221166,-0.3042472795861202,-1.3293317816072612,-1.6540162433047128,-0.13624542738253864,-0.10531388409649917,-0.5087818069480465,-0.3490554341452741,-0.9093542975109915,-1.082226084591297,-0.9611124947624682,-0.4042799708905197,0.026207357335904312,0.5503706476406487,-0.11490238338418424,-0.09396513426653175,0.8960849673847923,0.7627046591077058,-0.6344950308333563,-0.42682039567641394,0.12058707861921078,1.2318221086136332,-0.4495395463774385,-0.5475894895567233,-0.24737722431675305,0.9671052556779869,0.4525365841569723,-1.0325873004330206,-1.1138656677565224
0.6173269336069362,-2.8627593379289764,-0.3042472795861202,-0.4249739890759164,-1.7871340273612908,-0.3626214883992721,0.391789347789572,-0.2657476887549478,-0.1972922019081955,-0.6267396242952435,0.4224447624493663,-0.5951201735064907,0.5197885340021006,0.11481660083147112,0.9195045202728016,0.03620061839550646,0.32592823485583283,1.258153105516836,0.23439263088698126,-0.3269472366076305,-0.47291891906508154,-1.0269929753891194,0.5190944512510429,0.5220778733373452,-1.4079504815654849,1.0548607411156212,0.003808476011877678,0.9863655798623292,-0.031923117730735584,1.5232621982943728
-1.011430708277813,-1.753587038976916,2.8315529026504422,-0.7643396355250863,-1.4949554814575445,-0.536756919950608,0.39639215549222157,-1.000698290523204,0.5213513389791498,-1.3065965700063247,-2.6371044993167505,1.4036301940692848,0.5197885340021006,-0.42190262624119984,0.4821567066331977,0.44641195542955686,-0.06661292536243205,-0.027943093473023792,0.774220754349422,-0.6988014984509878,-0.33119521674075586,-0.3193656581503504,1.4152817612621666,0.40750151380586574,-0.2857404919888394,0.45166409392103735,-2.4662793753498544,-0.18509249404664768,0.6434620509268061,-0.3743697887480457
-1.3613097886479195,-0.5455253280265305,-0.3042472795861202,1.8133069162328135,-1.3164560388310114,-0.6586517220365434,0.08340123171210101,-1.67419846626098,0.3204882374889017,-0.9297447769437972,-0.6141890517693785,0.6728598591925524,0.5197885340021006,-0.9592204900443518,-0.03386458165604842,0.1463490218717187,-0.3911431877651074,0.5679607172026285,0.9785644908477729,-1.0237340761125726,-0.6520704677100165,0.24466841309375767,0.8314975033699147,1.4109606851726137,-0.9590664857348267,0.947772455378838,-2.8860818629864458,-0.23946396583145227,0.8700234409052724,0.3559587859752045
-1.630546397568129,-1.4053391124898509,-0.3042472795861202,-0.4281996113786043,-2.8327033150412766,-0.6934788083468095,-0.3262486538236412,-2.2526364483983126,-2.125577976214615,-0.21815468357541648,0.7948929953946763,1.5778428628025,-0.4042799708905197,-1.8336975416701307,-0.45956150242383864,-0.8221518721067479,-0.6934959834887842,0.07011702727107265,0.7665433575216116,-0.08803348532746721,-0.7189518086221891,-0.7197106778913891,0.4217676183509656,1.0104160448948374,-0.984004485503198,0.559391051384561,-1.4130249197616198,-0.9808931265333377,1.737811373294868,-0.21241407970899814
-1.6897988014420968,-1.3798939768242011,-0.3042472795861202,-0.928293825339425,-2.8928235582197046,-0.9198548693635473,0.19386861657567395,-3.1147332037201587,-0.32673731175746884,-0.5592195890522418,-1.2761489317658814,0.42506014776487144,-0.4042799708905197,-0.6867521062283998,-0.7199211238940327,0.7455736971365803,-0.8280392813413727,-0.6615623352040947,0.5369356291363958,-1.1646504252600964,-0.14258994743617576,-0.3877931507089999,0.32986990066776944,0.7079876141938886,-1.1211634842292295,0.9036156848915896,-2.076462779687305,0.5266795002271624,0.5160129640676208,-1.471390534880458
-1.31439537373137,-1.3363199396575476,-0.3042472795861202,-0.6305151267510538,-3.044782056152709,-0.6934788083468095,0.9303178489994816,-1.1906724015650594,1.0882316476294203,-0.8871671060022511,-0.09433054226805475,-0.33930603168634244,0.5197885340021006,-0.5419122684348474,0.3279427619680741,0.8672633710678627,0.38432889711052803,0.45481442403636707,0.35428500227941656,-0.7568445938688027,-0.2442348384252111,-0.32967259056614123,0.6199109410858513,0.6130615753218814,-0.22339549256791738,1.092002429916396,-1.345556662820026,-0.4470641308279808,1.4065297883179282,0.8082124640465039
-0.745876713396193,-1.4849605024558767,-0.3042472795861202,-0.7161264434366004,-0.41770834959198866,-1.1897647882681155,1.063799272376296,-0.7130571991243647,-0.3535190586228368,-1.1509283977825562,-1.1372307436274038,-0.7902998874078758,-2.2524169806757617,-1.4651332631832001,-1.058751077428959,0.09015062732253393,-1.4770998061467204,-1.0236304733361385,0.6556228277709771,-0.5122909117370487,-0.39835059774489207,-0.6204502600752269,0.7259391440172429,1.3938818987177388,-0.09870549372606512,1.1746028967974025,-1.739121494979329,-0.11589243904780538,1.3223716703829906,1.3674180254454786
-0.5692655714554049,-1.4371551056098453,-0.3042472795861202,-1.4360263641365898,-2.2003201041609306,-2.5480211543685254,2.490669660197422,-1.8373983749687892,-0.6124092783213835,-0.39500967621142397,-0.017421666817502096,1.5004509895176703,-0.4042799708905197,-1.4387354695344492,-1.2318448450648085,-0.4900272688041632,-1.4083496594418263,-0.44281283508265423,0.8837575672299268,-0.4895739963527875,-0.34297496561631563,-0.32334730041881393,2.198744410995082,1.0642888931217487,0.674372499093399,0.9973064103341016,-1.2331095679173674,-0.3086640208302962,1.0113067111928844,0.8448816811874204
0.31574406681749007,-1.8268428925722462,-0.3042472795861202,-1.0602542099931391,-2.7752207807910034,-0.6934788083468095,2.0856225823643277,-2.4396426052993028,-0.911472118317982,-1.1611409060231161,-0.4639308994297668,-1.5954668034025563,-0.4042799708905197,-1.142753707905788,-2.4060826657868946,-0.6846567000070628,-1.492624032822019,-0.2768649384388032,0.963879237613181,-0.7599412477576513,-0.4810092555446892,-0.23196202247328807,1.054742079576669,0.1696053632855713,-0.7346244878194975,0.2370108980193222,-0.6971117488813603,-0.7831786836795007,0.9428158525227973,0.7898778554760475
0.11052457047034234,-1.8679451356448447,-0.3042472795861202,0.0514620996388174,-1.4041676534740186,-0.780546524122476,0.7968364256226659,-2.062574676263688,0.38297898017475507,-0.9010340174562765,-1.1051649874786662,1.5709617862029068,-0.4042799708905197,-1.4322555328220758,-1.1613730356403353,0.16399082629589234,-0.5057267656065983,-0.36361042986627,0.3986532141796701,-0.6047346615268302,-0.36149879135487845,-0.1524920870521193,0.8265310985964011,0.39051937731453823,-1.2209154833027107,0.6427247651474938,-1.375542554794067,0.18067922523294846,0.6144091950409958,1.3735295616356293
0.469429875286804,-1.2735800179983543,-0.3042472795861202,-1.5842487628091022,-1.4591555986721236,-0.8327871535878765,0.7369999254882318,-1.6997328902830195,-1.058771726077498,-1.222149384491257,-0.8076771984073122,-0.03848155352062428,-0.4042799708905197,-0.7244905938408804,-0.985554334712413,0.1150050759927368,-0.7762918590903761,0.05125931174336044,0.7313701674035027,-0.8367002420673426,-0.17005726809793104,-0.09044437957878851,0.45242449967115334,-1.0693381337151466,-1.6074544797124426,0.23287413118414596,-0.8245517897710395,0.08676486487737532,2.499745206144295,0.6890375083385257
-0.1416659089196598,-1.5405185964262018,-0.3042472795861202,-0.32035170861910983,-2.567042330235642,-0.5628772346833083,0.2537051167101093,-2.0330955030670808,1.3024856225523562,-1.4047415254248956,-0.2401169382552554,2.7570974842879727,-2.2524169806757617,-1.172262022828189,-1.2112414253511357,0.15427018862217554,-1.187314241541144,-0.7445362835260216,0.8573776746413464,-0.9831855973902786,0.543174858224034,-0.6094930098109206,0.8280158923088864,0.6323452504742981,0.06339150476833785,0.47269527144480505,-2.218895766564006,-0.036806661906269925,2.5110977263958434,0.854048985472651
-1.4670186230559235,-1.5411944890102267,-0.3042472795861202,-1.425614218332384,-2.418153705320239,-0.74571943781221,0.6081213098140658,-0.7744450100885819,0.7534598118123244,-0.7151791262563622,1.351632786980292,-1.497917423373038,-2.2524169806757617,0.0905292379628202,-0.16216742695635414,0.3823856427660316,-0.3837506988721084,-0.1938909901168748,0.15739548246853283,-0.6108753513719529,-0.14806909204630714,-0.20009887916491037,0.3304702539380292,0.7723215736631632,-1.495233480754778,0.8099195852974236,-1.8403238803917221,0.5266795002271607,1.2506327466307727,-0.3193659630366707
0.2358902390118456,-1.7143014864402155,-0.3042472795861202,-0.9637292397551638,-2.3258699574339228,-1.720877854499686,1.4872575810199855,-1.3288513297941855,1.4140762344913869,-1.3028264280267834,-0.7614610608949473,-0.9084924972361721,0.5197885340021006,-0.7654368036890253,-0.23009290296312715,0.9255981813786249,-0.530861227842797,-0.8124240594257807,0.6966879735941488,-0.15963643067233382,-0.7024505379646172,-0.22937040287193386,1.1271318030514306,1.5397739362141525,-0.2857404919888394,0.05686768297382887,-2.316349915479643,0.5958795552260039,0.8017502334184944,1.3796410978257825
-2.031681825691461,-1.0700826249217654,-0.3042472795861202,-1.5048885453920418,-2.1708454189564614,-1.799238798697787,2.2835433135782273,-0.2920710626119017,0.811486930020627,-1.1011656440960336,-0.19008455197279345,-0.44875562654103845,-0.4042799708905197,0.07938352444395086,1.0671473553211146,0.23049804841580154,0.7606065817641999,0.771624044901904,1.0610518707186667,-0.29427671670669703,-0.57262581044732,-0.05532825026226417,0.9498238991246891,0.3326468045921016,0.3751165018729602,-0.9464103128592505,-1.6679050015409793,0.536565222369853,1.5718569262230393,0.747097102144976
-0.21502404465094924,-1.3781879501275467,-0.3042472795861202,-0.3517067072862793,-1.760990402315601,-3.061720677444963,1.2893368498060849,0.18019681316993585,1.2266040064338188,-0.694085983608307,1.5149207823015731,0.7985811763592263,-0.4042799708905197,-1.2210240450986662,0.053730373656783674,0.024676143818843546,-0.7526358946327782,-1.2084360855077019,0.4446729591184645,0.12951258300945434,-0.10091980268346092,-0.09039194289476878,4.653608301857537,0.040941384227794135,-0.22339549256791322,0.6839532759745897,-1.6903944205215105,0.3437936405873631,2.7188600462068147,1.5079833578189896
-0.6024841397197206,-1.0024317361696755,-0.3042472795861202,-0.7922405916115752,-1.7879055145457345,-1.625103367146451,1.1512526187266237,-0.4774116587502978,0.9498592888250256,-0.6734510731518902,-0.5724745932996982,0.002481090707538657,0.5197885340021006,-0.8845564013866668,0.02779118402371209,0.7403390068205407,-0.2721241165878174,-0.4314982057660275,0.8728217403531042,-0.4104490890741554,0.0137197344911045,0.6936240470569512,0.8535370339532031,0.1225741512129784,1.2978224933026479,0.8966955007021539,0.04129084097943055,0.3437936405873631,1.6386977313731173,0.36512609026043297
